store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,allowed_to_quotemode,quotemode_conditions,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,14,Waiting Room,0,Waiting Room,Waiting Room,IOA-Waiting-Room-Chairs,/w/a/waiting_room.jpg,/w/a/waiting_room.jpg,/w/a/waiting_room.jpg,ioa-waiting-room-chairs,ioa-waiting-room-chairs.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Waiting Room,0,simple,,
admin,base,Default,simple,14,Bedside Cabinet,0,Bedside Cabinet,Bedside Cabinet,Think-Global-Bedside-Cabinet,/b/e/bedside_cabinet.jpg,/b/e/bedside_cabinet.jpg,/b/e/bedside_cabinet.jpg,think-global-bedside-cabinet,think-global-bedside-cabinet.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Bedside Cabinet,0,simple,,
admin,base,Default,simple,14,Dresser,0,Dresser,Dresser,Think-Global-Dresser,/d/r/dresser.jpg,/d/r/dresser.jpg,/d/r/dresser.jpg,think-global-dresser,think-global-dresser.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Dresser,0,simple,,
admin,base,Default,simple,14,TV Cabinet,0,TV Cabinet,TV Cabinet,Think-Global-TV-Cabinet,/t/v/tv_cabinet.jpg,/t/v/tv_cabinet.jpg,/t/v/tv_cabinet.jpg,think-global-tv-cabinet,think-global-tv-cabinet.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,TV Cabinet,0,simple,,
admin,base,Default,simple,14,Wardrobe-Closet,0,Wardrobe,Wardrobe,Think-Global-Wardrobe-Closet,/w/a/wardrobe.jpg,/w/a/wardrobe.jpg,/w/a/wardrobe.jpg,think-global-wardrobe-closet,think-global-wardrobe-closet.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Wardrobe,0,simple,,
admin,base,Default,simple,"42,43",AIS_Divi,0,Divi,Divi,AIS-Divi,/d/i/divi.gif,/d/i/divi.gif,/d/i/divi.gif,ais-divi,ais-divi.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Divi,0,simple,,
admin,base,Default,simple,"42,43",Matrix,0,Matrix,Matrix,AIS-Matric-Workstation,/o/u/ourproducts_home_matrix_1.gif,/o/u/ourproducts_home_matrix_1.gif,/o/u/ourproducts_home_matrix_1.gif,ais-matric-workstation,ais-matric-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,Matrix,Matrix,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matrix,0,simple,,
admin,base,Default,simple,"42,43",AO2,0,AO2,AO2,AIS-AO2,/a/o/ao2.gif,/a/o/ao2.gif,/a/o/ao2.gif,ais-ao2,ais-ao2.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,AO2,0,simple,,
admin,base,Default,simple,"42,43",MWall,0,MWall,MWall,AIS-MWall-Workstation,/m/w/mwall_1.gif,/m/w/mwall_1.gif,/m/w/mwall_1.gif,ais-mwall-workstation,ais-mwall-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,MWall,0,simple,,
admin,base,Default,simple,46,Imagine-01-Workstation,0,Imagine Workstation,Imagine Workstation,IImagine-01-Workstation,/i/m/imagine_workstation2.jpg,/i/m/imagine_workstation2.jpg,/i/m/imagine_workstation2.jpg,iimagine-01-workstation,iimagine-01-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Imagine Workstation,0,simple,,
admin,base,Default,simple,"42,46",Imagine-02-Workstation,0,Imagine Workstation,Imagine Workstation,Imagine-02-Workstation,/i/m/imagine.jpg,/i/m/imagine.jpg,/i/m/imagine.jpg,imagine-02-workstation,imagine-02-workstation.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Imagine Workstation,0,simple,,
admin,base,Default,simple,,Combo Solutions  ,0,Combo Solutions,Combo Solutions,Ergonomic-Combo-Solutions,,,,ergonomic-combo-solutions,ergonomic-combo-solutions.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Combo Solutions,0,simple,,
admin,base,Default,simple,,Dual Flat Screen Monitor Arm,0,Dual Flat Screen Monitor Arm,Dual Flat Screen Monitor Arm,Ergonomic-Dual-Flat-Screen-Monitor-Arm,,,,ergonomic-dual-flat-screen-monitor-arm,ergonomic-dual-flat-screen-monitor-arm.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Dual Flat Screen Monitor Arm,0,simple,,
admin,base,Default,simple,,Track Mounted Wrkst,0,Track Mounted Workstations,Track Mounted Workstations,Ergonomic-Track-Mounted-Wrkst,,,,ergonomic-track-mounted-wrkst,ergonomic-track-mounted-wrkst.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Track Mounted Workstations,0,simple,,
admin,base,Default,simple,8,B7501,0,Executive Hi-Back Leather Plus Chair,Executive Hi-Back Leather Plus Chair,,/e/x/executive_hi-back_leather_plus_chair.jpg,/e/x/executive_hi-back_leather_plus_chair.jpg,/e/x/executive_hi-back_leather_plus_chair.jpg,executive-hi-back-leather-plus-chair,executive-hi-back-leather-plus-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,41,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p>
	Beautifully upholstered in black LeatherPlus.LeatherPlus is leather that is polyurethane infused for added softness and durability. Passive ergonomic seating with built-in lumbar support. Padded armrests covered with Caressoft upholstery. Large 27&quot; nylon base for greater stability. Hooded double wheel casters. Upright locking position. Pneumatic gas lift seat height adjustment. Adjustable tilt tension control. Optional knee-tilt mechanism available (B7502).</p>
","<p>
	Beautifully upholstered in black LeatherPlus.LeatherPlus is leather that is polyurethane infused for added softness and durability. Passive ergonomic seating with built-in lumbar support. Padded armrests covered with Caressoft upholstery. Large 27&quot; nylon base for greater stability. Hooded double wheel casters. Upright locking position. Pneumatic gas lift seat height adjustment. Adjustable tilt tension control. Optional knee-tilt mechanism available (B7502).</p>
",,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Executive Hi-Back Leather Plus Chair,0,simple,,
admin,base,Default,simple,"8,35,37",b7509,0,Black Leather Plus Guest Chair,Black Leather Plus Guest Chair,,/b/7/b7509_1.jpg,/b/7/b7509_1.jpg,/b/7/b7509_1.jpg,black-leather-plus-guest-chair,black-leather-plus-guest-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,28,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p>
	Beautifully upholstered in black LeatherPlus.LeatherPlus is leather that is polyurethane infused for added softness and durability. Passive ergonomic seating with built-in lumbar support. Padded armrests covered with Caressoft upholstery.Black steel legs. Matching guest chair for models (B7501) and (B7506).</p>
","<p>
	Beautifully upholstered in black LeatherPlus.LeatherPlus is leather that is polyurethane infused for added softness and durability. Passive ergonomic seating with built-in lumbar support. Padded armrests covered with Caressoft upholstery.Black steel legs. Matching guest chair for models (B7501) and (B7506).</p>
",,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Black Leather Plus Guest Chair,0,simple,,
admin,base,Default,simple,"8,33",B7601,0,Executive Leather Plus Chair With Padded Arm,Executive Leather Plus Chair With Padded Arm,,/e/x/executive_leather_plus_chair_with_padded_arm.jpg,/e/x/executive_leather_plus_chair_with_padded_arm.jpg,/e/x/executive_leather_plus_chair_with_padded_arm.jpg,executive-leather-plus-chair-with-padded-arm,executive-leather-plus-chair-with-padded-arm.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,45,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p>
	Beautifully upholstered in Black Leather Plus. LeatherPlus is leather that is polyurethane infused for added softness and durability. Pillow Top Design with a perforated center. Padded armrests covered with Caressoft upholstery. Adjustable tilt tension control. Pneumatic gas lift seat height adjustment. Large 27&quot; nylon base for greater stability. Hooded double wheel casters.. Optional knee-tilt mechanism available model (B7602).</p>
","<p>
	Beautifully upholstered in Black Leather Plus. LeatherPlus is leather that is polyurethane infused for added softness and durability. Pillow Top Design with a perforated center. Padded armrests covered with Caressoft upholstery. Adjustable tilt tension control. Pneumatic gas lift seat height adjustment. Large 27&quot; nylon base for greater stability. Hooded double wheel casters.. Optional knee-tilt mechanism available model (B7602).</p>
",,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Executive Leather Plus Chair With Padded Arm,0,simple,,
admin,base,Default,simple,"9,40",Presidential Wood Desk,0,PRESIDENTIAL Wood Desk,PRESIDENTIAL Wood Desk,PRESIDENTIAL-Wood-Desk,,,,presidential-wood-desk,presidential-wood-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,400,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,..,..,"Oversized handcrafted bow front desk, reversible return and movable pedestal",,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,PRESIDENTIAL Wood Desk,0,simple,,
admin,base,Default,simple,11,2p-2412-w,0,Boat Shaped Table - Wood,Boat Shaped Table - Wood,Boat-Shaped-Table-Wood,/b/o/boatshaped_1.jpg,/b/o/boatshaped_1.jpg,/b/o/boatshaped_1.jpg,boat-shaped-table-wood,boat-shaped-table-wood.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,226,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p>
	Boatshape conference room table with aluminum legs and glass insert</p>
","<p>
	Boatshape conference room table with aluminum legs and glass insert</p>
",Boatshape conference room table with aluminum legs and glass insert,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Boat Shaped Table - Wood,0,simple,,
admin,base,Default,simple,39,L-Desk Cherry,0,L-Shape Laminate Desk,L-Shape Laminate Desk,Imagine-lshaped-laminate-desk,/0/8/082-lg_1__1.jpg,/0/8/082-lg_1__1.jpg,/0/8/082-lg_1__1.jpg,imagine-lshaped-laminate-desk,imagine-lshaped-laminate-desk.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,185,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,"L-Shape Laminate Desk, Return and Pedestal",,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,L-Shape Laminate Desk,0,simple,,
admin,base,Default,simple,11,Table 723,0,Racetrack Table 8ft,Racetrack Table 8ft,Racetrack-Laminate-Boardroom-Table,/r/a/racetrack_table_8ft.jpg,/r/a/racetrack_table_8ft.jpg,/r/a/racetrack_table_8ft.jpg,racetrack-laminate-boardroom-table,racetrack-laminate-boardroom-table.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,86,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p>
	Conference Table 95&quot;x42&quot; Espresso Laminate</p>
","<p>
	Conference Table 95&quot;x42&quot; Espresso Laminate</p>
",Boardroom Table 8' Espresso Laminate,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Racetrack Table 8ft,0,simple,,
admin,base,Default,simple,39,L-Desk Espresso,0,L-Shaped Laminate Desk,L-Shaped Laminate Desk,desk_imagine_lshaped_moka,/0/8/082-lg_1_.jpg,/0/8/082-lg_1_.jpg,/0/8/082-lg_1_.jpg,desk-imagine-lshaped-moka,desk-imagine-lshaped-moka.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,"L-Shape Desk, Return and Pedestal",,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,L-Shaped Laminate Desk,0,simple,,
admin,base,Default,simple,39,U-Desk Espresso,0,Espresso Bow Front U-Shaped Desk with Hutch,Espresso Bow Front U-Shaped Desk with Hutch,,/e/s/espresso_bow_front_u-shaped_desk_with_hutch_1.jpg,/e/s/espresso_bow_front_u-shaped_desk_with_hutch_1.jpg,/e/s/espresso_bow_front_u-shaped_desk_with_hutch_1.jpg,espresso-bow-front-u-shaped-desk-with-hutch,espresso-bow-front-u-shaped-desk-with-hutch.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,Espresso Bow Front U-Shaped Desk with Hutch,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Espresso Bow Front U-Shaped Desk with Hutch,0,simple,,
admin,base,Default,simple,11,moka-r,0,Round Meeting Table - Espresso,Round Meeting Table - Espresso,Imagine-roundtable-moka-r,/r/o/round_meeting_table_-_espresso.jpg,/r/o/round_meeting_table_-_espresso.jpg,/r/o/round_meeting_table_-_espresso.jpg,imagine-roundtable-moka-r,imagine-roundtable-moka-r.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p>
	42&quot; Round Meeting Table, Espresso Laminate</p>
","<p>
	42&quot; Round Meeting Table, Espresso Laminate</p>
",Round Meeting Table,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Round Meeting Table - Espresso,0,simple,,
admin,base,Default,simple,,2D-2613,0,Glass Executive desk,Glass Executive desk,2D-2613,,,,2d-2613,2d-2613.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<table bgcolor=""white"" border=""0"" cellpadding=""0"" cellspacing=""10"" class=""tableOutline"" width=""100%"">
	<tbody>
		<tr>
		</tr>
		<tr>
			<td valign=""top"" width=""75%"">
				<div id=""includes"">
					Glass desk with return and integrated meeting table</div>
			</td>
		</tr>
	</tbody>
</table>
","<table bgcolor=""white"" border=""0"" cellpadding=""0"" cellspacing=""10"" class=""tableOutline"" width=""100%"">
	<tbody>
		<tr>
		</tr>
		<tr>
			<td valign=""top"" width=""75%"">
				<div id=""includes"">
					Glass desk with return and integrated meeting table</div>
			</td>
		</tr>
	</tbody>
</table>
",,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Glass Executive desk,0,simple,,
admin,base,Default,simple,35,B9530,0,Sled base guest chair,Sled base guest chair,office-seating-Imagine-affordable-sled-base-guest-chair,/s/l/sled_base_guest_chair.jpg,/s/l/sled_base_guest_chair.jpg,/s/l/sled_base_guest_chair.jpg,office-seating-imagine-affordable-sled-base-guest-chair,office-seating-imagine-affordable-sled-base-guest-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Sled base guest chair,0,simple,,
admin,base,Default,simple,,Chair 29/30,0,Jade Guest Chair,Jade Guest Chair,Cherryman-Chair-29,/j/a/jade_guest_chair_3.jpg,/j/a/jade_guest_chair_3.jpg,/j/a/jade_guest_chair_3.jpg,cherryman-chair-29,cherryman-chair-29.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p class=""MsoNormal"" style=""line-height: normal; margin: 0in 0in 10pt"">
	<span style=""font-family: 'arial', 'sans-serif'; color: rgb(34,34,34); font-size: 9pt"">Available in within 5-7 days<o:p></o:p></span></p>
","<p class=""MsoNormal"" style=""line-height: normal; margin: 0in 0in 10pt"">
	<span style=""font-family: 'arial', 'sans-serif'; color: rgb(34,34,34); font-size: 9pt"">Available in within 5-7 days<o:p></o:p></span></p>
",Wood Guest Chair,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jade Guest Chair,0,simple,,
admin,base,Default,simple,11,JA-124N ,0,Jade ,Jade ,JA-124N ,/j/a/jade.jpg,/j/a/jade.jpg,/j/a/jade.jpg,ja-124n,ja-124n.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p class=""MsoNormal"" style=""line-height: normal; margin: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto"">
	<span style=""font-family: 'arial', 'sans-serif'; color: #222222; font-size: 9pt; mso-fareast-font-family: 'times new roman'"">Available in within 5-7 days<o:p></o:p></span></p>
","<p class=""MsoNormal"" style=""line-height: normal; margin: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto"">
	<span style=""font-family: 'arial', 'sans-serif'; color: #222222; font-size: 9pt; mso-fareast-font-family: 'times new roman'"">Available in within 5-7 days<o:p></o:p></span></p>
",Bowfront reception L- ShapeDesk ,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jade ,0,simple,,
admin,base,Default,simple,35,Chair 01 ,0,Ruby ,Ruby ,Cherryman-lobby-chair ,/0/8/08-ru-10a_1.jpg,/0/8/08-ru-10a_1.jpg,/0/8/08-ru-10a_1.jpg,cherryman-lobby-chair,cherryman-lobby-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p class=""MsoNormal"" style=""line-height: normal; margin: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto"">
	<span style=""font-family: 'arial', 'sans-serif'; color: #222222; font-size: 9pt; mso-fareast-font-family: 'times new roman'"">Available in within 5-7 days<o:p></o:p></span></p>
","<p class=""MsoNormal"" style=""line-height: normal; margin: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto"">
	<span style=""font-family: 'arial', 'sans-serif'; color: #222222; font-size: 9pt; mso-fareast-font-family: 'times new roman'"">Available in within 5-7 days<o:p></o:p></span></p>
",Slat back guest chair ,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Ruby ,0,simple,,
admin,base,Default,simple,,JSI-Swivel-Chair,0,Swivel Seating,Swivel Seating,swivel chair,,,,swivel-chair,swivel-chair.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,JSI Swivel Seating,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Swivel Seating,0,simple,,
admin,base,Default,simple,,Artopex-Columbus,0,Columbus,Columbus,seating-Artopex-Columbus,,,,seating-artopex-columbus,seating-artopex-columbus.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Columbus,0,simple,,
admin,base,Default,simple,,Artopex-Confo,0,Confo,Confo,seating-artopex-confo,,,,seating-artopex-confo,seating-artopex-confo.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Confo,0,simple,,
admin,base,Default,simple,13,Time-1,0,Time-1,Time-1,,/t/i/time-1.jpg,/t/i/time-1.jpg,/t/i/time-1.jpg,time-1,time-1.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Disabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,0,0,Artopex-Time-1-Desk,,,,,,,,1000,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Time-1,0,simple,,
admin,base,Default,simple,"8,33",11633B,0,Executive chair 11633B,Executive chair 11633B,executive_chair_11633B,/o/t/otg11633b_1.jpg,/o/t/otg11633b_1.jpg,/o/t/otg11633b_1.jpg,executive-chair-11633b,executive-chair-11633b.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,0,,Enabled,No,"Catalog, Search",None,1,Always show Add to Quote Button,"<p><strong>Executive chair 11633B</strong></p>
<p><strong><br /></strong></p>",Executive chair 11633B,"executive chair 11633B
",,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Executive chair 11633B,0,simple,,
